var,state,year,value,industry_full,industry_code,industry_group
Other care services,base,2019,256.173,78. Other care services,78,Sector 17 - Health care and social assistance (Q)
Other care services,base,2020,269.6261,78. Other care services,78,Sector 17 - Health care and social assistance (Q)
Other care services,base,2021,265.2586,78. Other care services,78,Sector 17 - Health care and social assistance (Q)
Other care services,base,2022,268.0152,78. Other care services,78,Sector 17 - Health care and social assistance (Q)
Other care services,base,2023,266.9711,78. Other care services,78,Sector 17 - Health care and social assistance (Q)
Other care services,base,2024,268.7072,78. Other care services,78,Sector 17 - Health care and social assistance (Q)
Other care services,base,2025,273.1155,78. Other care services,78,Sector 17 - Health care and social assistance (Q)
Other care services,base,2026,276.358,78. Other care services,78,Sector 17 - Health care and social assistance (Q)
Other care services,base,2027,279.9972,78. Other care services,78,Sector 17 - Health care and social assistance (Q)
Other care services,base,2028,283.6135,78. Other care services,78,Sector 17 - Health care and social assistance (Q)
Other care services,base,2029,287.245,78. Other care services,78,Sector 17 - Health care and social assistance (Q)
Other care services,base,2030,290.8728,78. Other care services,78,Sector 17 - Health care and social assistance (Q)
Other care services,base,2031,294.4923,78. Other care services,78,Sector 17 - Health care and social assistance (Q)
Other care services,base,2032,298.1003,78. Other care services,78,Sector 17 - Health care and social assistance (Q)
Other care services,base,2033,301.6938,78. Other care services,78,Sector 17 - Health care and social assistance (Q)
Other care services,base,2034,305.2706,78. Other care services,78,Sector 17 - Health care and social assistance (Q)
Other care services,base,2035,308.8304,78. Other care services,78,Sector 17 - Health care and social assistance (Q)
Other care services,base,2036,312.3735,78. Other care services,78,Sector 17 - Health care and social assistance (Q)
Other care services,base,2037,315.9022,78. Other care services,78,Sector 17 - Health care and social assistance (Q)
Other care services,base,2038,319.4201,78. Other care services,78,Sector 17 - Health care and social assistance (Q)
Other care services,base,2039,322.9284,78. Other care services,78,Sector 17 - Health care and social assistance (Q)
Other care services,base,2040,326.4282,78. Other care services,78,Sector 17 - Health care and social assistance (Q)
Other care services,base,2041,329.9207,78. Other care services,78,Sector 17 - Health care and social assistance (Q)
Other care services,base,2042,333.4073,78. Other care services,78,Sector 17 - Health care and social assistance (Q)
Other care services,base,2043,336.8893,78. Other care services,78,Sector 17 - Health care and social assistance (Q)
Other care services,base,2044,340.3682,78. Other care services,78,Sector 17 - Health care and social assistance (Q)
Other care services,base,2045,343.8457,78. Other care services,78,Sector 17 - Health care and social assistance (Q)
Other care services,base,2046,347.3237,78. Other care services,78,Sector 17 - Health care and social assistance (Q)
Other care services,base,2047,350.8045,78. Other care services,78,Sector 17 - Health care and social assistance (Q)
Other care services,base,2048,354.2908,78. Other care services,78,Sector 17 - Health care and social assistance (Q)
Other care services,base,2049,357.7857,78. Other care services,78,Sector 17 - Health care and social assistance (Q)
Other care services,base,2050,361.2922,78. Other care services,78,Sector 17 - Health care and social assistance (Q)
Arts and recreational services,base,2017,213.1214,79. Arts and recreational services,79,Sector 18 - Arts and Recreation ( R)
Arts and recreational services,base,2018,219.7533,79. Arts and recreational services,79,Sector 18 - Arts and Recreation ( R)
Arts and recreational services,base,2019,226.026,79. Arts and recreational services,79,Sector 18 - Arts and Recreation ( R)
Arts and recreational services,base,2020,223.178,79. Arts and recreational services,79,Sector 18 - Arts and Recreation ( R)
Arts and recreational services,base,2021,226.4788,79. Arts and recreational services,79,Sector 18 - Arts and Recreation ( R)
Arts and recreational services,base,2022,227.8969,79. Arts and recreational services,79,Sector 18 - Arts and Recreation ( R)
Arts and recreational services,base,2023,228.7253,79. Arts and recreational services,79,Sector 18 - Arts and Recreation ( R)
Arts and recreational services,base,2024,229.0098,79. Arts and recreational services,79,Sector 18 - Arts and Recreation ( R)
Arts and recreational services,base,2025,230.8028,79. Arts and recreational services,79,Sector 18 - Arts and Recreation ( R)
Arts and recreational services,base,2026,233.8018,79. Arts and recreational services,79,Sector 18 - Arts and Recreation ( R)
Arts and recreational services,base,2027,237.1592,79. Arts and recreational services,79,Sector 18 - Arts and Recreation ( R)
Arts and recreational services,base,2028,240.4773,79. Arts and recreational services,79,Sector 18 - Arts and Recreation ( R)
Arts and recreational services,base,2029,243.8023,79. Arts and recreational services,79,Sector 18 - Arts and Recreation ( R)
Arts and recreational services,base,2030,247.1176,79. Arts and recreational services,79,Sector 18 - Arts and Recreation ( R)
Arts and recreational services,base,2031,250.4222,79. Arts and recreational services,79,Sector 18 - Arts and Recreation ( R)
Arts and recreational services,base,2032,253.7159,79. Arts and recreational services,79,Sector 18 - Arts and Recreation ( R)
Arts and recreational services,base,2033,256.998,79. Arts and recreational services,79,Sector 18 - Arts and Recreation ( R)
Arts and recreational services,base,2034,260.2678,79. Arts and recreational services,79,Sector 18 - Arts and Recreation ( R)
